id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao,estado
7929,14,1871,Pronamp,Soja,245618.05488445022,2023-08-03 01:55:22.194602,2025-11-20 01:55:22.230996,7.872401059713492,Ativo,0,Centro-Oeste,PR
7930,17,1949,Custeio,Milho,235131.79160864558,2025-06-06 01:55:22.194606,2026-04-08 01:55:22.231000,9.500155707021836,Ativo,0,Norte,SP
7931,43,2939,Pronaf,Café,97147.83558940882,2023-09-25 01:55:22.194609,2025-08-12 01:55:22.231012,7.316187304197642,Vencido,19,Centro-Oeste,BA
7932,36,1102,Pronaf,Soja,293026.9888623047,2023-11-30 01:55:22.194613,2025-12-06 01:55:22.231016,11.143570603035307,Liquidado,0,Norte,SP
7933,45,3966,Pronamp,Algodão,230912.20479363986,2025-05-09 01:55:22.194616,2026-06-25 01:55:22.231020,8.585973132559396,Ativo,0,Sul,PR
7934,3,1838,Custeio,Milho,161131.04560610047,2023-07-17 01:55:22.194619,2026-04-07 01:55:22.231023,7.263598555648821,Liquidado,0,Sul,BA
7935,32,289,Pronamp,Cana-de-açúcar,235568.58008602032,2024-06-15 01:55:22.194623,2026-04-15 01:55:22.231027,8.305864246629636,Ativo,0,Sul,MT
7936,38,3972,Comercialização,Soja,286205.33480235044,2024-05-21 01:55:22.194626,2026-01-31 01:55:22.231030,10.304888489284028,Ativo,0,Centro-Oeste,MG
7937,25,4448,Pronamp,Cana-de-açúcar,15362.508809021238,2023-08-13 01:55:22.194630,2025-11-12 01:55:22.231034,4.8254866262494645,Ativo,0,Sudeste,GO
7938,5,1867,Pronaf,Cana-de-açúcar,254575.96534407293,2025-01-20 01:55:22.194633,2025-09-21 01:55:22.231037,8.322031493390107,Ativo,0,Nordeste,MT
7939,1,3489,Comercialização,Algodão,69177.23887077393,2023-09-01 01:55:22.194636,2026-06-12 01:55:22.231041,11.162239641675422,Ativo,0,Sul,SP
7940,44,2110,Custeio,Algodão,318463.95780829305,2024-04-07 01:55:22.194640,2025-10-27 01:55:22.231045,11.581907486127937,Ativo,0,Centro-Oeste,MG
7941,2,4893,Investimento,Algodão,286252.9354927273,2024-09-10 01:55:22.194643,2026-04-07 01:55:22.231048,9.449863049439827,Ativo,0,Sul,SP
7942,14,134,Pronaf,Algodão,275344.3518257952,2024-08-28 01:55:22.194647,2025-11-16 01:55:22.231052,7.043250649806604,Ativo,0,Centro-Oeste,MG
7943,36,3279,Pronaf,Algodão,384388.2567299254,2025-02-10 01:55:22.194650,2025-09-08 01:55:22.231056,7.557804940271869,Ativo,0,Nordeste,MG
7944,1,3182,Pronamp,Algodão,284664.5471759672,2025-03-02 01:55:22.194654,2025-09-24 01:55:22.231059,11.179592085264503,Vencido,89,Norte,MG
7945,4,4360,Comercialização,Cana-de-açúcar,408205.77660348394,2023-07-15 01:55:22.194657,2025-10-13 01:55:22.231063,8.249623633804342,Ativo,0,Sul,MG
7946,26,4010,Comercialização,Café,68296.62255109203,2023-08-21 01:55:22.194661,2025-08-17 01:55:22.231066,11.5089598298351,Vencido,45,Sudeste,MT
7947,28,4317,Comercialização,Cana-de-açúcar,297797.01969069784,2024-02-18 01:55:22.194664,2025-09-09 01:55:22.231069,7.051286036287586,Ativo,0,Sudeste,PR
7948,5,3672,Custeio,Milho,163487.59850108332,2024-08-16 01:55:22.194668,2025-09-16 01:55:22.231073,9.680706628781474,Ativo,0,Sul,BA
7949,11,4920,Investimento,Soja,352641.8517372628,2023-11-05 01:55:22.194671,2025-12-26 01:55:22.231076,8.491642072602717,Ativo,0,Nordeste,MT
7950,45,3702,Pronaf,Milho,286100.98150336096,2024-04-20 01:55:22.194674,2026-04-14 01:55:22.231080,10.337141925339337,Vencido,43,Sudeste,RS
7951,19,1962,Pronaf,Café,329160.4968071955,2024-03-10 01:55:22.194678,2026-01-03 01:55:22.231083,9.530417407003512,Liquidado,0,Sul,MT
7952,23,4439,Pronaf,Milho,177335.34201107942,2024-02-09 01:55:22.194681,2025-10-16 01:55:22.231087,8.387677454431731,Ativo,0,Sudeste,SP
7953,33,3500,Comercialização,Soja,287895.3388307207,2025-04-27 01:55:22.194685,2025-11-07 01:55:22.231091,7.181572887334339,Vencido,135,Sudeste,GO
7954,22,1731,Custeio,Soja,282596.24441220285,2024-04-05 01:55:22.194688,2025-11-16 01:55:22.231094,9.01914689312785,Ativo,0,Centro-Oeste,PR
7955,45,449,Pronaf,Café,305755.5957415491,2024-10-12 01:55:22.194692,2025-12-25 01:55:22.231098,10.96683990666949,Ativo,0,Nordeste,SP
7956,29,455,Pronaf,Soja,294975.6679635169,2024-02-20 01:55:22.194695,2025-12-17 01:55:22.231101,8.419310961259653,Ativo,0,Norte,BA
7957,11,2196,Pronamp,Algodão,322995.22179703804,2024-05-16 01:55:22.194699,2025-12-03 01:55:22.231105,7.324384294172005,Ativo,0,Norte,MT
7958,4,4685,Pronamp,Café,156755.91275990877,2024-05-25 01:55:22.194702,2026-05-06 01:55:22.231108,5.917253968854432,Liquidado,0,Centro-Oeste,MG
7959,43,964,Comercialização,Soja,272854.1057498746,2025-01-13 01:55:22.194706,2026-04-08 01:55:22.231112,4.074962856620394,Ativo,0,Sudeste,BA
7960,38,1639,Custeio,Algodão,275849.28474345413,2024-11-11 01:55:22.194709,2025-11-01 01:55:22.231116,8.233048568425687,Ativo,0,Sudeste,MG
7961,28,4099,Investimento,Milho,415627.12777660205,2024-07-13 01:55:22.194713,2026-02-27 01:55:22.231119,9.69586951562355,Vencido,106,Nordeste,GO
7962,37,4078,Custeio,Cana-de-açúcar,273954.3025549944,2025-06-18 01:55:22.194716,2025-12-06 01:55:22.231126,7.328431694551368,Ativo,0,Norte,RS
7963,6,2623,Pronaf,Café,383037.33734873775,2024-12-23 01:55:22.194719,2025-09-17 01:55:22.231130,11.701445328526678,Ativo,0,Centro-Oeste,MT
7964,31,796,Investimento,Milho,282104.2517634746,2024-03-22 01:55:22.194723,2025-12-13 01:55:22.231133,7.1458980302201685,Ativo,0,Nordeste,SP
7965,44,1162,Comercialização,Café,136808.4508803921,2023-12-04 01:55:22.194726,2025-10-10 01:55:22.231137,9.001751795204969,Ativo,0,Sul,MG
7966,17,2400,Custeio,Milho,396079.720054767,2023-11-01 01:55:22.194730,2026-03-15 01:55:22.231140,11.501330075532923,Ativo,0,Nordeste,MG
7967,36,1183,Pronaf,Café,179180.86288174038,2024-03-27 01:55:22.194733,2026-03-03 01:55:22.231144,12.558635876648747,Liquidado,0,Nordeste,SP
7968,8,4855,Pronaf,Algodão,324536.27744170534,2024-10-09 01:55:22.194737,2026-06-15 01:55:22.231148,11.595780968659476,Liquidado,0,Sudeste,BA
7969,16,2669,Custeio,Café,283092.92657941644,2025-05-12 01:55:22.194740,2026-01-27 01:55:22.231151,7.964212937306443,Vencido,122,Sudeste,MG
7970,39,3959,Pronamp,Milho,78021.01871360486,2025-05-24 01:55:22.194744,2026-02-18 01:55:22.231155,9.650244736445403,Ativo,0,Norte,BA
7971,4,1140,Custeio,Algodão,399381.0694695952,2024-06-11 01:55:22.194747,2026-05-15 01:55:22.231159,9.462717687049603,Ativo,0,Centro-Oeste,RS
7972,8,2409,Pronamp,Café,118412.84704678846,2023-08-01 01:55:22.194751,2025-12-05 01:55:22.231162,8.247880816323894,Ativo,0,Sudeste,SP
7973,28,4674,Custeio,Soja,452037.8894050044,2024-01-12 01:55:22.194754,2026-02-14 01:55:22.231166,4.789879366378058,Liquidado,0,Sudeste,BA
7974,31,104,Pronaf,Milho,263171.1370387562,2024-09-18 01:55:22.194758,2025-09-11 01:55:22.231169,4.011219684441791,Liquidado,0,Sudeste,BA
7975,2,1415,Pronamp,Milho,228108.59553848818,2024-10-15 01:55:22.194761,2025-09-28 01:55:22.231173,11.887154290152989,Ativo,0,Nordeste,SP
7976,19,2137,Pronamp,Milho,365245.3894483488,2023-09-29 01:55:22.194765,2026-02-23 01:55:22.231177,3.9015344362961857,Ativo,0,Centro-Oeste,SP
7977,42,4328,Pronaf,Café,317853.7406730768,2024-08-13 01:55:22.194768,2026-05-09 01:55:22.231180,8.115666526791134,Ativo,0,Sul,PR
7978,29,1040,Investimento,Algodão,305145.4116695486,2024-06-20 01:55:22.194772,2026-01-17 01:55:22.231184,5.731563798704007,Liquidado,0,Sul,RS
7979,25,4600,Pronamp,Milho,106299.81752367987,2024-09-01 01:55:22.194775,2025-09-13 01:55:22.231187,9.629075641357527,Ativo,0,Sul,MG
7980,50,1330,Custeio,Café,368361.6282363026,2024-08-29 01:55:22.194778,2026-06-12 01:55:22.231191,7.742478289425076,Liquidado,0,Sul,MG
7981,25,4072,Pronamp,Milho,308765.7496354951,2025-07-04 01:55:22.194782,2025-10-08 01:55:22.231194,9.690425011297899,Ativo,0,Sul,BA
7982,5,1632,Comercialização,Soja,202820.95415292564,2025-03-09 01:55:22.194785,2025-11-22 01:55:22.231198,6.945830442844002,Vencido,8,Sudeste,SP
7983,18,674,Custeio,Algodão,95221.44602976518,2024-02-15 01:55:22.194789,2026-06-02 01:55:22.231201,9.239278240814645,Vencido,150,Sul,PR
7984,20,4016,Pronaf,Algodão,217494.98515507483,2025-01-31 01:55:22.194792,2025-10-08 01:55:22.231205,10.430509420940096,Ativo,0,Norte,RS
7985,38,851,Investimento,Algodão,179402.51489002007,2023-11-08 01:55:22.194796,2025-09-02 01:55:22.231208,7.236321126515568,Ativo,0,Centro-Oeste,GO
7986,30,197,Custeio,Cana-de-açúcar,313798.7918007892,2023-09-04 01:55:22.194799,2026-03-28 01:55:22.231211,11.727613992306697,Ativo,0,Sudeste,PR
7987,44,285,Custeio,Algodão,451005.26229896245,2023-12-02 01:55:22.194803,2026-04-20 01:55:22.231215,9.837760845696014,Ativo,0,Nordeste,MG
7988,38,3485,Pronaf,Cana-de-açúcar,362054.94880540523,2024-02-02 01:55:22.194806,2026-05-18 01:55:22.231219,8.454935312414124,Liquidado,0,Centro-Oeste,MT
7989,6,3620,Pronamp,Milho,295144.0009639415,2024-06-22 01:55:22.194810,2026-02-15 01:55:22.231222,6.525050010642547,Ativo,0,Nordeste,PR
7990,24,609,Comercialização,Café,202811.14898267653,2024-12-09 01:55:22.194813,2025-08-21 01:55:22.231225,6.807985537087669,Ativo,0,Sudeste,MT
7991,49,4188,Investimento,Cana-de-açúcar,183124.17931380088,2024-11-27 01:55:22.194817,2026-02-07 01:55:22.231229,6.917676601955998,Ativo,0,Nordeste,RS
7992,40,4981,Comercialização,Cana-de-açúcar,253392.65283663306,2024-10-30 01:55:22.194820,2026-02-23 01:55:22.231232,7.914815868786192,Ativo,0,Centro-Oeste,MT
7993,11,2623,Investimento,Algodão,195357.5326871305,2024-12-03 01:55:22.194824,2025-08-13 01:55:22.231236,5.569782458381275,Ativo,0,Centro-Oeste,MG
7994,11,4773,Pronaf,Cana-de-açúcar,428315.31209847063,2023-11-05 01:55:22.194827,2025-11-04 01:55:22.231239,9.494627358574279,Liquidado,0,Sudeste,MG
7995,4,1597,Custeio,Soja,269715.59508226207,2025-01-20 01:55:22.194830,2025-12-06 01:55:22.231243,4.908286899909812,Ativo,0,Nordeste,PR
7996,44,2013,Pronaf,Café,272996.98498098075,2025-04-09 01:55:22.194834,2025-08-27 01:55:22.231246,8.22461187273376,Liquidado,0,Sul,SP
7997,26,3161,Pronaf,Algodão,265520.042046285,2024-08-27 01:55:22.194837,2026-06-29 01:55:22.231250,8.698143673688286,Ativo,0,Nordeste,MG
7998,46,1101,Pronamp,Café,181553.8970429236,2024-05-27 01:55:22.194841,2026-04-07 01:55:22.231253,8.286189707857485,Ativo,0,Sul,GO
7999,24,4375,Pronamp,Soja,188954.08794290252,2025-05-10 01:55:22.194844,2025-10-27 01:55:22.231257,9.641863461204302,Ativo,0,Sul,RS
8000,3,2860,Custeio,Café,177317.48544854837,2023-11-14 01:55:22.194848,2026-07-04 01:55:22.231260,6.7716072409778825,Ativo,0,Sul,GO
8001,14,4197,Investimento,Soja,202799.8223894665,2023-12-29 01:55:22.194851,2026-01-05 01:55:22.231264,7.03301299080827,Vencido,121,Nordeste,SP
8002,41,3396,Custeio,Soja,161726.41886945377,2025-01-23 01:55:22.194855,2026-01-13 01:55:22.231267,3.854588255315422,Ativo,0,Centro-Oeste,RS
8003,48,150,Investimento,Milho,126193.21766928813,2024-12-08 01:55:22.194861,2026-01-06 01:55:22.231271,4.566279990074216,Liquidado,0,Sudeste,BA
8004,2,1135,Pronamp,Milho,243744.8195688011,2024-12-25 01:55:22.194864,2026-03-27 01:55:22.231274,9.211243391019346,Ativo,0,Sul,MT
8005,20,2988,Pronamp,Soja,234574.57345323087,2023-12-17 01:55:22.194868,2025-09-02 01:55:22.231278,6.881045376443092,Ativo,0,Norte,GO
8006,7,2032,Pronaf,Cana-de-açúcar,300307.1439604493,2025-01-07 01:55:22.194871,2026-03-21 01:55:22.231281,9.042573338998436,Ativo,0,Sudeste,MT
8007,8,641,Comercialização,Café,279145.90739967156,2025-01-02 01:55:22.194875,2025-11-05 01:55:22.231285,8.738316182122245,Ativo,0,Norte,SP
8008,50,2038,Pronamp,Café,124976.93278778755,2023-12-31 01:55:22.194878,2026-03-04 01:55:22.231288,5.340311126199673,Ativo,0,Norte,BA
8009,18,2178,Pronaf,Algodão,266892.07277784654,2024-04-13 01:55:22.194882,2026-04-24 01:55:22.231291,9.58992991773097,Ativo,0,Norte,BA
8010,39,777,Pronamp,Café,391412.0295266227,2024-07-22 01:55:22.194885,2025-10-07 01:55:22.231295,13.588851773436424,Ativo,0,Sul,PR
8011,33,4988,Pronamp,Café,293653.904250094,2024-06-05 01:55:22.194889,2026-03-13 01:55:22.231299,7.564745258903479,Ativo,0,Norte,MT
8012,13,3011,Comercialização,Café,363673.266409612,2024-10-19 01:55:22.194892,2026-02-07 01:55:22.231302,8.160772583396197,Ativo,0,Nordeste,SP
8013,31,1543,Comercialização,Cana-de-açúcar,377640.50427934795,2023-12-11 01:55:22.194896,2025-09-09 01:55:22.231305,8.511967188172331,Vencido,143,Sudeste,PR
8014,8,1775,Investimento,Café,232453.61717845316,2025-02-24 01:55:22.194899,2025-11-04 01:55:22.231309,5.773484223478227,Ativo,0,Norte,RS
8015,17,3200,Pronaf,Cana-de-açúcar,232854.80891741376,2024-09-25 01:55:22.194903,2025-10-07 01:55:22.231312,7.4567994760774905,Ativo,0,Norte,PR
8016,19,1698,Custeio,Algodão,98478.08968416578,2024-04-06 01:55:22.194906,2026-01-25 01:55:22.231316,6.914018429683306,Vencido,148,Nordeste,SP
8017,37,1706,Pronaf,Cana-de-açúcar,270523.9174427365,2024-01-11 01:55:22.194910,2026-06-12 01:55:22.231319,9.262967423710982,Ativo,0,Sudeste,PR
8018,28,2997,Pronamp,Milho,180224.4249068096,2023-07-13 01:55:22.194914,2025-09-16 01:55:22.231323,11.428577638060581,Ativo,0,Nordeste,PR
8019,45,1324,Pronamp,Soja,275206.4793955834,2025-03-05 01:55:22.194918,2026-05-11 01:55:22.231326,9.241494206421988,Ativo,0,Norte,GO
8020,28,2563,Comercialização,Café,264744.17659821355,2024-12-22 01:55:22.194921,2026-02-11 01:55:22.231330,4.926572312537866,Ativo,0,Sul,BA
8021,14,677,Comercialização,Cana-de-açúcar,309607.3494345663,2024-06-02 01:55:22.194925,2025-10-27 01:55:22.231333,5.085582050816976,Liquidado,0,Sul,RS
8022,24,723,Investimento,Algodão,229913.33480158055,2025-06-17 01:55:22.194928,2025-12-12 01:55:22.231337,6.136719336270586,Ativo,0,Sul,GO
8023,35,3402,Comercialização,Café,370208.5971286005,2024-10-15 01:55:22.194932,2025-10-29 01:55:22.231340,8.861787312211039,Ativo,0,Nordeste,PR
8024,48,2229,Pronamp,Soja,274936.3575659698,2025-02-23 01:55:22.194935,2026-04-16 01:55:22.231344,9.338179376942763,Ativo,0,Nordeste,RS
8025,32,967,Pronamp,Milho,248490.65906117906,2023-10-21 01:55:22.194939,2026-01-26 01:55:22.231347,10.657262996258876,Liquidado,0,Nordeste,MG
8026,30,4116,Custeio,Soja,411613.68525129976,2024-10-23 01:55:22.194942,2026-02-05 01:55:22.231351,8.038840573018017,Ativo,0,Centro-Oeste,GO
8027,2,2175,Comercialização,Soja,378816.25270115485,2023-11-13 01:55:22.194946,2025-09-15 01:55:22.231354,8.571271366357912,Ativo,0,Sul,BA
8028,3,3949,Custeio,Algodão,223787.7108819256,2025-01-23 01:55:22.194949,2025-10-10 01:55:22.231357,12.869431754843522,Ativo,0,Centro-Oeste,MG
8029,44,3985,Comercialização,Algodão,395840.55744077626,2023-12-25 01:55:22.194953,2026-06-29 01:55:22.231361,7.573845334406182,Ativo,0,Nordeste,GO
8030,12,1758,Investimento,Soja,164084.8286025732,2024-02-13 01:55:22.194956,2025-08-29 01:55:22.231364,8.983984142691703,Ativo,0,Nordeste,RS
8031,8,1552,Custeio,Algodão,322589.08357127034,2025-03-14 01:55:22.194960,2026-02-04 01:55:22.231368,9.052778040881087,Vencido,118,Sul,RS
8032,4,3226,Custeio,Café,259761.10767053373,2024-08-17 01:55:22.194963,2025-08-28 01:55:22.231371,6.726080820827814,Ativo,0,Sul,SP
8033,47,922,Investimento,Soja,161227.6753031321,2023-08-09 01:55:22.194967,2026-06-14 01:55:22.231375,10.458944206068162,Ativo,0,Sul,RS
8034,42,3649,Pronamp,Café,199354.9582285633,2024-07-25 01:55:22.194970,2025-12-10 01:55:22.231378,8.569300575758977,Liquidado,0,Sul,BA
8035,41,723,Pronaf,Algodão,148515.2729410366,2025-05-29 01:55:22.194974,2026-07-08 01:55:22.231382,10.107723731355906,Ativo,0,Centro-Oeste,RS
8036,27,2156,Pronaf,Cana-de-açúcar,245605.84418912165,2023-11-14 01:55:22.194977,2025-11-20 01:55:22.231385,9.671873100252409,Ativo,0,Sul,GO
8037,1,2105,Pronamp,Soja,181193.95742595245,2024-09-29 01:55:22.194981,2026-06-07 01:55:22.231389,8.154600450485933,Ativo,0,Sudeste,SP
8038,21,1833,Comercialização,Soja,163545.4432051266,2024-10-02 01:55:22.194984,2026-02-20 01:55:22.231393,12.389154049923475,Ativo,0,Nordeste,SP
8039,48,4559,Comercialização,Algodão,345441.9020071723,2025-01-20 01:55:22.194988,2026-02-07 01:55:22.231396,9.483317877405254,Ativo,0,Norte,PR
8040,6,3220,Pronamp,Algodão,345550.39335086,2024-07-05 01:55:22.194991,2025-10-15 01:55:22.231399,7.628647772577092,Ativo,0,Sul,MT
8041,11,467,Pronamp,Cana-de-açúcar,363250.95520169614,2024-10-06 01:55:22.194995,2026-01-30 01:55:22.231403,9.220145570168047,Ativo,0,Sul,SP
8042,4,4308,Comercialização,Milho,201088.99898416683,2024-11-06 01:55:22.194998,2025-09-24 01:55:22.231406,9.664599038892286,Ativo,0,Sudeste,PR
8043,10,3069,Custeio,Café,225120.6498720166,2023-09-14 01:55:22.195002,2026-02-18 01:55:22.231410,8.480216841816386,Liquidado,0,Sudeste,SP
8044,17,2716,Comercialização,Algodão,352321.9906864329,2024-07-16 01:55:22.195005,2026-03-18 01:55:22.231413,7.1968375636903055,Ativo,0,Centro-Oeste,MT
8045,16,2254,Comercialização,Soja,76797.28098967782,2025-04-12 01:55:22.195009,2026-03-09 01:55:22.231417,10.045850988136863,Ativo,0,Centro-Oeste,GO
8046,6,1394,Pronamp,Cana-de-açúcar,285272.01781454124,2024-03-11 01:55:22.195012,2025-09-24 01:55:22.231420,12.98260951630056,Liquidado,0,Nordeste,MT
8047,36,3645,Comercialização,Soja,308690.3810367046,2024-08-11 01:55:22.195016,2026-02-11 01:55:22.231424,7.941643338538184,Ativo,0,Centro-Oeste,MT
8048,32,4770,Investimento,Milho,161678.6996735953,2023-09-19 01:55:22.195019,2026-05-03 01:55:22.231427,9.489978603351263,Ativo,0,Centro-Oeste,MT
8049,12,4803,Comercialização,Café,273806.81764883705,2023-12-16 01:55:22.195023,2025-09-06 01:55:22.231431,12.677301430981519,Vencido,23,Norte,BA
8050,22,171,Custeio,Café,205381.29892967016,2023-10-25 01:55:22.195026,2025-12-30 01:55:22.231436,9.850416369540033,Ativo,0,Nordeste,MT
8051,35,3229,Investimento,Cana-de-açúcar,345502.7335932484,2023-11-21 01:55:22.195030,2025-09-12 01:55:22.231440,7.6234523462645525,Ativo,0,Norte,PR
8052,31,2761,Pronaf,Café,97387.75860849908,2025-03-29 01:55:22.195033,2026-03-29 01:55:22.231444,9.377811367259568,Ativo,0,Centro-Oeste,MG
8053,39,909,Pronamp,Cana-de-açúcar,461069.19148989295,2023-11-07 01:55:22.195037,2025-10-21 01:55:22.231447,7.625207541776205,Ativo,0,Norte,GO
8054,12,3079,Comercialização,Soja,416115.13731555396,2024-02-19 01:55:22.195040,2025-08-27 01:55:22.231451,10.93204766357467,Ativo,0,Sudeste,MG
8055,2,4689,Investimento,Café,288332.7396672684,2023-09-22 01:55:22.195044,2026-03-21 01:55:22.231454,6.292990977709788,Ativo,0,Sudeste,RS
8056,21,973,Comercialização,Soja,335342.90545262536,2024-03-14 01:55:22.195047,2026-03-12 01:55:22.231458,9.203621650330872,Ativo,0,Sudeste,SP
8057,20,2216,Custeio,Milho,265143.2154395766,2024-07-22 01:55:22.195051,2025-08-20 01:55:22.231461,6.180546344382424,Vencido,167,Sul,PR
8058,28,324,Pronamp,Milho,256621.14597949674,2024-09-28 01:55:22.195054,2025-12-28 01:55:22.231465,8.614390417577752,Ativo,0,Centro-Oeste,SP
8059,3,1747,Comercialização,Café,191297.12549031537,2025-03-11 01:55:22.195057,2026-01-04 01:55:22.231468,9.905413035880212,Ativo,0,Norte,PR
8060,9,4395,Investimento,Café,225662.359574558,2023-08-15 01:55:22.195061,2026-01-11 01:55:22.231471,10.55969739733899,Liquidado,0,Sudeste,SP
8061,42,2636,Pronaf,Milho,105576.29366479095,2024-05-04 01:55:22.195065,2026-01-09 01:55:22.231475,5.358466954483519,Liquidado,0,Sul,MT
8062,18,4485,Comercialização,Café,239006.20129431627,2023-09-20 01:55:22.195069,2026-05-23 01:55:22.231478,8.078700053193165,Liquidado,0,Centro-Oeste,MG
8063,23,176,Comercialização,Algodão,194550.35291055462,2024-12-16 01:55:22.195072,2026-01-10 01:55:22.231482,10.837051143156124,Ativo,0,Sul,RS
8064,26,4236,Custeio,Cana-de-açúcar,131915.93301324546,2023-07-15 01:55:22.195076,2026-03-01 01:55:22.231485,10.176818220333695,Liquidado,0,Centro-Oeste,MG
8065,13,3426,Comercialização,Café,334443.5361488357,2024-12-12 01:55:22.195079,2025-09-20 01:55:22.231489,8.558855247938125,Liquidado,0,Sudeste,SP
8066,48,4301,Pronamp,Soja,326271.5528356509,2025-02-10 01:55:22.195083,2026-03-28 01:55:22.231492,4.520999443182919,Ativo,0,Norte,GO
8067,33,4923,Comercialização,Café,329459.13992598327,2023-11-01 01:55:22.195086,2026-03-10 01:55:22.231496,8.741223216298378,Liquidado,0,Sudeste,PR
8068,46,3987,Pronamp,Soja,392790.3703803965,2024-01-24 01:55:22.195090,2025-12-24 01:55:22.231499,5.819676491487926,Vencido,100,Sudeste,RS
8069,9,3996,Custeio,Cana-de-açúcar,238858.7471726842,2025-05-17 01:55:22.195093,2025-11-22 01:55:22.231503,8.702449148484531,Liquidado,0,Sudeste,MG
8070,37,3200,Investimento,Café,250928.29029270474,2024-08-07 01:55:22.195097,2026-02-06 01:55:22.231506,10.647469046656163,Ativo,0,Norte,MT
8071,7,2176,Pronamp,Café,316437.25960938877,2025-02-07 01:55:22.195100,2026-03-11 01:55:22.231510,6.592637686911939,Ativo,0,Sul,RS
8072,22,1897,Comercialização,Soja,349328.56037049193,2024-07-06 01:55:22.195104,2026-04-27 01:55:22.231513,11.762376735159844,Liquidado,0,Nordeste,BA
8073,43,1805,Custeio,Algodão,234334.13400651084,2023-10-31 01:55:22.195107,2026-04-30 01:55:22.231517,9.174947996027598,Ativo,0,Norte,BA
8074,19,883,Custeio,Café,181949.22702459217,2024-10-28 01:55:22.195111,2025-09-16 01:55:22.231520,9.759781984286002,Ativo,0,Sul,BA
8075,31,408,Pronaf,Milho,202205.3744909756,2024-05-25 01:55:22.195114,2026-03-22 01:55:22.231524,7.462526157916756,Liquidado,0,Sul,MG
8076,14,2480,Pronamp,Soja,225988.45266658912,2025-05-17 01:55:22.195118,2026-02-01 01:55:22.231527,7.587620127404312,Vencido,133,Sudeste,GO
8077,22,706,Comercialização,Milho,214247.29030753768,2023-10-10 01:55:22.195121,2026-02-14 01:55:22.231531,9.567064729982452,Vencido,145,Nordeste,MG
8078,48,1877,Pronamp,Milho,144811.5863669113,2025-06-30 01:55:22.195125,2026-05-11 01:55:22.231534,7.943387741474501,Ativo,0,Sudeste,PR
